pedal_id	builder	model	photo_count	primary_photo_source
DISC-1653		JHS Pedals Honey Comb - Tremolo	0	
DISC-1654		JHS Pedals Honey Comb Deluxe - Dual Tremolo	0	
DISC-1655		JHS Pedals Klon Clone	0	
DISC-1656		JHS Pedals Kodiak - Tap Tempo Tremolo	0	
DISC-1657		JHS Pedals Lime Aid - Bass Compressor/Enhancer	0	
DISC-1658		JHS Pedals Little Black Amp Box	0	
DISC-1659		JHS Pedals Little Black Buffer	0	
DISC-1660		JHS Pedals Low Drive - Bass Overdrive	0	
DISC-1661		JHS Pedals Lucky Cat - Tap Tempo Delay	0	
DISC-1662		JHS Pedals Mini A/B Box	0	
DISC-1663		JHS Pedals Mini Bomb - Clean Boost	0	
DISC-1664		JHS Pedals Mini Foot Fuzz	0	
DISC-1665		JHS Pedals Mini Tap Tempo	0	
DISC-1666		JHS Pedals Mini True Bypass Looper / A.B. Box	0	
DISC-1667		JHS Pedals Moonshine Overdrive	0	
DISC-1668		JHS Pedals Morning Glory - Transparent Overdrive	0	
DISC-1669		JHS Pedals Morning Glory Clean - Transparent Overdrive	0	
DISC-1670		JHS Pedals Mr. Magic - Booster / Buffer / Enhancer	0	
DISC-1671		JHS Pedals Muffuletta	0	
DISC-1672		JHS Pedals Mute Switch	0	
DISC-1673		JHS Pedals NOTADÜMBLË	0	
DISC-1674		JHS Pedals NOTADÜMBLË v2	0	
DISC-1675		JHS Pedals NOTAKLÖN	0	
DISC-1676		JHS Pedals Overdrive Preamp	0	
DISC-1677		JHS Pedals PackRat - 9-Mode Rat Distortion	0	
DISC-1678		JHS Pedals Panda-Monium - Bass Preamp/Overdrive/Fuzz	0	
DISC-1679		JHS Pedals Panther - Analog Tap Tempo Delay	0	
DISC-1680		JHS Pedals Panther Cub - Analog Tap Tempo Delay	0	
DISC-1681		JHS Pedals PG-14 Paul Gilbert signature Distortion	0	
DISC-1682		JHS Pedals Pink Panther - Tap Tempo Delay	0	
DISC-1683		JHS Pedals Pollinator Fuzz Box	0	
DISC-1684		JHS Pedals Pulp 'n Peel	0	
DISC-1685		JHS Pedals Ruby Red - Butch Walker Signature 2-in-1 Overdrive/Fuzz/Boost	0	
DISC-1686		JHS Pedals Space Commander - Boost / Chorus / Reverb	0	
DISC-1687		JHS Pedals Spring Tank - Reverb	0	
DISC-1688		JHS Pedals State Line	0	
DISC-1689		JHS Pedals Stutter Switch	0	
DISC-1690		JHS Pedals Summing Amp	0	
DISC-1691		JHS Pedals Super Wah - Bass Wah	0	
DISC-1692		JHS Pedals SuperBolt	0	
DISC-1693		JHS Pedals Sweet Tea	0	
DISC-1694		JHS Pedals Switchback	0	
DISC-1695		JHS Pedals The AT - Andy Timmons Signature Overdrive	0	
DISC-1696		JHS Pedals The AT+ - Andy Timmons signature Overdrive Plus	0	
DISC-1697		JHS Pedals The Clover - Preamp	0	
DISC-1698		JHS Pedals The Crayon	0	
DISC-1699		JHS Pedals The Emperor - Chorus/Vibrato	0	
DISC-1700		JHS Pedals The Hard Drive - Modern Distortion	0	
DISC-1701		JHS Pedals The Kilt - StuG signature Overdrive	0	
DISC-1702		JHS Pedals The Milkman - Boost/Echo	0	
DISC-1703		JHS Pedals The Prestige	0	
DISC-1704		JHS Pedals The Violet Distortion - Lari Basilio Signature Distortion/Overdrive	0	
DISC-1705		JHS Pedals Tidewater - Tremolo	0	
DISC-1706		JHS Pedals Twin Twelve Channel Drive	0	
DISC-1707		JHS Pedals Unicorn - Tap Tempo Uni-Vibe	0	
DISC-1708		JHS Pedals Volture - Voltage Sag Utility	0	
DISC-1709		JHS Pedals Warble-Tron	0	
DISC-1710		JHS Pedals Whitey Tighty - Compressor	0	
DISC-1711		Third Man Hardware x JHS Pedals Troika - Analog Delay & Microphone Preamp	0	
DISC-1712		Walrus Audio (Monarch series) Highpoint - Analog Optical Compressor	0	
DISC-1713		Walrus Audio (Monarch series) Mantle - Analog Bass Preamp + D.I.	0	
DISC-1714		Walrus Audio (Monarch series) Meraki - Stereo Analog Delay	0	
DISC-1715		Walrus Audio 385 Overdrive	0	
DISC-1716		Walrus Audio 385 Overdrive MKII	0	
DISC-1717		Walrus Audio Aetos - Clean Power Supply	0	
DISC-1718		Walrus Audio Ages - Five-State Overdrive	0	
DISC-1719		Walrus Audio ARP-87 - Multi-Delay	0	
DISC-1720		Walrus Audio Badwater - Bass Pre-amp and D.I.	0	
DISC-1721		Walrus Audio Bellwether - Analog Delay	0	
DISC-1722		Walrus Audio Contraband - Fuzz	0	
DISC-1723		Walrus Audio Deep Six - Compressor	0	
DISC-1724		Walrus Audio DEFCON4 - Ryan Adams Preamp / EQ / Boost	0	
DISC-1725		Walrus Audio Descent - Reverb	0	
DISC-1726		Walrus Audio DFX-1 Percussion Processing Unit	0	
DISC-1727		Walrus Audio EB-10 Preamp / EQ / Boost Utility	0	
DISC-1728		Walrus Audio Emissary - Parallel Boost	0	
DISC-1729		Walrus Audio Eons - Five-State Fuzz	0	
DISC-1730		Walrus Audio Eras - Five-State Distortion	0	
DISC-1731		Walrus Audio Fable - Granular Soundscape Generator	0	
DISC-1732		Walrus Audio Fathom - Multi-Function Reverb	0	
DISC-1733		Walrus Audio Forte - Volume	0	
DISC-1734		Walrus Audio Gibbous - Buffered Blend	0	
DISC-1735		Walrus Audio Harvester - High Gain Overdrive	0	
DISC-1736		Walrus Audio Iron Horse - Distortion	0	
DISC-1737		Walrus Audio Iron Horse v2 - LM308 Distortion	0	
DISC-1738		Walrus Audio Iron Horse v3 - LM308 Distortion	0	
DISC-1739		Walrus Audio Janus - Fuzz & Tremolo	0	
DISC-1740		Walrus Audio Jarvis - Strymon/Eventide Remote	0	
DISC-1741		Walrus Audio Julia - Chorus	0	
DISC-1742		Walrus Audio Julia v2 - Analog Chorus/Vibrato	0	
DISC-1743		Walrus Audio Julianna - Deluxe Chorus/Vibrato	0	
DISC-1744		Walrus Audio Jupiter - Multi-Clip Fuzz	0	
DISC-1745		Walrus Audio Jupiter v2 - Fuzz	0	
DISC-1746		Walrus Audio Kangra - Filter Fuzz	0	
DISC-1747		Walrus Audio Lillian - Multi-Stage Analog Phaser	0	
DISC-1748		Walrus Audio Lore - Reverse Soundscape Generator	0	
DISC-1749		Walrus Audio Lüm - Texture Engine	0	
DISC-1750		Walrus Audio Luminary - Quad Octave Generator	0	
DISC-1751		Walrus Audio Mayflower - Mid-Range Overdrive	0	
DISC-1752		Walrus Audio Melee - Wall of Noise	0	
DISC-1753		Walrus Audio Messner Overdrive	0	
DISC-1754		Walrus Audio Messner X - Overdrive	0	
DISC-1755		Walrus Audio Mira - Optical Compressor	0	
DISC-1756		Walrus Audio Monument - Tap Tempo Harmonic Tremolo	0	
DISC-1757		Walrus Audio Monumental - Harmonic Stereo Tremolo	0	
DISC-1758		Walrus Audio Ox - Tap Tempo Switch	0	
DISC-1759		Walrus Audio Phoenix - Clean Power Supply	0	
DISC-1760		Walrus Audio Plainsman - Dual Stage Clean Boost	0	
DISC-1761		Walrus Audio Polychrome - Analog Flanger	0	
DISC-1762		Walrus Audio Presidio - Buffer	0	
DISC-1763		Walrus Audio Projector - Overdrive	0	
DISC-1764		Walrus Audio Qi Etherealizer	0	
DISC-1765		Walrus Audio RED - High-Gain Distortion	0	
DISC-1766		Walrus Audio Scout - Patchbay	0	
DISC-1767		Walrus Audio Silt - Harmonic Fuzz	0	
DISC-1768		Walrus Audio Slö - Multi Texture Reverb	0	
DISC-1769		Walrus Audio Slöer - Stereo Ambient Reverb	0	
DISC-1770		Walrus Audio Slötvå - Multi Texture Reverb	0	
DISC-1771		Walrus Audio Space Pilgrim	0	
DISC-1772		Walrus Audio Transit - True Bypass Looper	0	
DISC-1773		Walrus Audio Transit 1 - True Bypass Looper	0	
DISC-1774		Walrus Audio Tusk - ABY Switch	0	
DISC-1775		Walrus Audio Vanguard - Dual Phase	0	
DISC-1776		Walrus Audio Voyager - Overdrive	0	
DISC-1777		Walrus Audio Voyager Mk II - Overdrive	0	
DISC-1778		Walrus Audio Warhorn - Mid-Range Overdrive	0	
DISC-1779		Walrus Audio Wayfarer - Expression Pedal	0	
DISC-1780		Walrus Audio Xero - Polylooper	0	
DISC-1781		Old Blood Noise Endeavors Alpha Haunt	0	
DISC-1782		Old Blood Noise Endeavors Bathing - Liminal Delay	0	
DISC-1783		Old Blood Noise Endeavors Beam Splitter - Automatic Triple Tracker Distortion	0	
DISC-1784		Old Blood Noise Endeavors BL-13 Octave	0	
DISC-1785		Old Blood Noise Endeavors BL-37 Reverb	0	
DISC-1786		Old Blood Noise Endeavors BL-44 Reverse - Variable-Clock Reverser	0	
DISC-1787		Old Blood Noise Endeavors BL-52 Phase Repeater	0	
DISC-1788		Old Blood Noise Endeavors BL-82 Chorus	0	
DISC-1789		Old Blood Noise Endeavors Black Fountain - Oil Can Delay	0	
DISC-1790		Old Blood Noise Endeavors Black Fountain Stereo	0	
DISC-1791		Old Blood Noise Endeavors Black Fountain v2 - Oil Can Delay	0	
DISC-1792		Old Blood Noise Endeavors Black Fountain v3 - Oil Can Delay + Tap Tempo	0	
DISC-1793		Old Blood Noise Endeavors Blackcap - Harmonic Tremolo	0	
DISC-1794		Old Blood Noise Endeavors Dark Light - Dual Reverb	0	
DISC-1795		Old Blood Noise Endeavors Dark Star - Pad Reverb	0	
DISC-1796		Old Blood Noise Endeavors Dark Star v3 - Stereo Reverb	0	
DISC-1797		Old Blood Noise Endeavors Dweller - Phase Repeater	0	
DISC-1798		Old Blood Noise Endeavors Excess - Distortion Chorus/Delay	0	
DISC-1799		Old Blood Noise Endeavors Excess v2 - Distorting Modulator	0	
DISC-1800		Old Blood Noise Endeavors Expression Ramper	0	
DISC-1801		Old Blood Noise Endeavors Expression Ramper X3	0	
DISC-1802		Old Blood Noise Endeavors Expression Slider	0	
DISC-1803		Old Blood Noise Endeavors Fault - Overdrive / Distortion	0	
DISC-1804		Old Blood Noise Endeavors Fault v2 - Overdrive / Distortion	0	
DISC-1805		Old Blood Noise Endeavors Flat Light - Textural Flange Shifter	0	
DISC-1806		Old Blood Noise Endeavors Float - Dual Filter	0	
DISC-1807		Old Blood Noise Endeavors Haunt - Fuzz	0	
DISC-1808		Old Blood Noise Endeavors MAW XLR	0	
DISC-1809		Old Blood Noise Endeavors Minim - Immediate Ambient Machine	0	
DISC-1810		Old Blood Noise Endeavors Mondegreen	0	
DISC-1811		Old Blood Noise Endeavors MTET MIDI to Expression Translator	0	
DISC-1812		Old Blood Noise Endeavors Pardner Fuzz	0	
DISC-1813		Old Blood Noise Endeavors Procession - Reverb	0	
DISC-1814		Old Blood Noise Endeavors Reflector	0	
DISC-1815		Old Blood Noise Endeavors Setback - Reverse Delay	0	
DISC-1816		Old Blood Noise Endeavors Signal Blender	0	
DISC-1817		Old Blood Noise Endeavors Split & Meld Utility Device	0	
DISC-1818		Old Blood Noise Endeavors Sunlight - Dynamic Freeze Reverb	0	
DISC-1819		Old Blood Noise Endeavors Sunlight Stereo - Stereo Modulated Reverb	0	
DISC-1820		Old Blood Noise Endeavors Utility 1: Headphone Amp	0	
DISC-1821		Old Blood Noise Endeavors Utility 2: AB/Y Switcher	0	
DISC-1822		Old Blood Noise Endeavors Utility 3: EQ + Buffer	0	
DISC-1823		Old Blood Noise Endeavors Visitor - Parallel Multi-Modulator	0	
DISC-1824		Old Blood Noise Endeavors Whitecap - Tap Tempo Tremolo	0	
DISC-1825		Old Blood Noise Endeavors x 29 Pedals Signal Blender Stereo	0	
DISC-1826		Old Blood Noise Endeavors x Black Bobbin Boost - Dual Clean Boost	0	
DISC-1827		Old Blood Noise Endeavors x Chvrches Screen Violence - Stereo Saturated Modulated Reverb	0	
DISC-1828		Old Blood Noise Endeavors x Datachoir Rêver - Reverse Reverb + Delay	0	
DISC-1829		Old Blood Noise Endeavors x Emily Hopkins Parting - Glitch Device	0	
DISC-1830		Fairfield Circuitry 20% More - Slew Limiting Distortion	0	
DISC-1831		Fairfield Circuitry Barbershop	0	
DISC-1832		Fairfield Circuitry Four Eyes Fuzz	0	
DISC-1833		Fairfield Circuitry Hors d'Oeuvre? - Active Feedback Loop	0	
DISC-1834		Fairfield Circuitry Long Life	0	
DISC-1835		Fairfield Circuitry Meet Maude - Analog Delay	0	
DISC-1836		Fairfield Circuitry Modèle B	0	
DISC-1837		Fairfield Circuitry Operator!?	0	
DISC-1838		Fairfield Circuitry Placeholder - Bucket Brigade Reverb Placeholder	0	
DISC-1839		Fairfield Circuitry Randy's Revenge	0	
DISC-1840		Fairfield Circuitry Roger That - FM Modulator/Demodulator	0	
DISC-1841		Fairfield Circuitry Shallow Water - K-Field Modulator	0	
DISC-1842		Fairfield Circuitry The Accountant Compressor	0	
DISC-1843		Fairfield Circuitry The Unpleasant Surprise	0	
DISC-1844		Fairfield Circuitry ~900 - Four Knob Fuzz	0	
DISC-1845		Thorpy FX Camoflange - Flanger	0	
DISC-1846		Thorpy FX EAO Christmas 2024	0	
DISC-1847		Thorpy FX EAO Pink	0	
DISC-1848		Thorpy FX ER-2 Uni-Vibe	0	
DISC-1849		Thorpy FX Fallout Cloud - Fuzz	0	
DISC-1850		Thorpy FX FLIR - Buffer / Line Driver	0	
DISC-1851		Thorpy FX Gunshot - Overdrive	0	
DISC-1852		Thorpy FX Hanami - Germanium Fuzz	0	
DISC-1853		Thorpy FX Have Blue - Germanium Boost	0	
DISC-1854		Thorpy FX Heavy Water - Dual High-Headroom Boost	0	
DISC-1855		Thorpy FX KUDU - Overdrive	0	
DISC-1856		Thorpy FX Muffroom Cloud - Fuzz	0	
DISC-1857		Thorpy FX Peacekeeper - Low Gain Overdrive	0	
DISC-1858		Thorpy FX Peace²keeper GE Low-Gain Edition	0	
DISC-1859		Thorpy Fx Project Aerogel - Limited Edition Classic Overdrive	0	
DISC-1860		Thorpy FX Pulse Doppler - Analog Phaser/Vibrato/Trem	0	
DISC-1861		Thorpy FX Pumpkin Cloud - Fuzz	0	
DISC-1862		Thorpy FX Scarlet Tunic - Analog Amp Emulator	0	
DISC-1863		Thorpy FX Secret Project 5 / Project (Redacted)	0	
DISC-1864		Thorpy FX Six Zero - Vintage Fuzz Trem	0	
DISC-1865		Thorpy FX SuperScuzz - Christmas 2025 Limited Edition Project	0	
DISC-1866		Thorpy FX Tacit Blue - Germanium Fuzz	0	
DISC-1867		Thorpy FX Team Medic - Buffer, EQ, Boost and Boost +	0	
DISC-1868		Thorpy FX The Boneyard - Germanium Fuzz	0	
DISC-1869		Thorpy FX The Bunker - Drive	0	
DISC-1870		Thorpy FX The Chain Home - Tremolo	0	
DISC-1871		Thorpy FX The Dane - Pete Honoré Signature Dual Drive & Boost	0	
DISC-1872		Thorpy FX The Dane MkII - Pete Honoré Signature Dual Drive & Boost	0	
DISC-1873		Thorpy FX The Deep Oggin - Chorus/Vibrato	0	
DISC-1874		Thorpy FX The Electric Lightning - Chris Buck signature Valve Overdrive	0	
DISC-1875		Thorpy FX The Fat General - Parallel Compressor	0	
DISC-1876		Thorpy FX The Field Marshal - Big Cheese Fuzz MkII	0	
DISC-1877		Thorpy FX The Fuzz Remains - DIY Fuzz Kit	0	
DISC-1878		Thorpy FX The Old Timer - 3-in-1 Octafuzz / Fuzz & Uni-Vibe	0	
DISC-1879		Thorpy FX The Veteran - Fuzz + Boost	0	
DISC-1880		Thorpy FX The Veteran Si - Fuzz + Boost	0	
DISC-1881		Thorpy FX The WOPR	0	
DISC-1882		Thorpy FX Warthog - Distortion	0	
DISC-1883		Thorpy FX x Lazy J The J - Analog Amp Emulator	0	
DISC-1884		Thorpy FX x Origin Effects (Thorogin Effects) FolkedUp - Acoustic Fuzz & Capo	0	
DISC-1885		Mr. Black Ambience - Echoverb	0	
DISC-1886		Mr. Black Analog Chorus/Vibrato	0	
DISC-1887		Mr. Black Analog Chorus/Vibrato Deluxe	0	
DISC-1888		Mr. Black Barbeque - Fuzz	0	
DISC-1889		Mr. Black BB-74x	0	
DISC-1890		Mr. Black Beerwiser - King of Vibratos	0	
DISC-1891		Mr. Black Big Payback Compressor	0	
DISC-1892		Mr. Black Black Fuzz	0	
DISC-1893		Mr. Black Black Ltd. Ambience - Modulated Multi-Tap Echo with Reverb	0	
DISC-1894		Mr. Black Black Ltd. Bass OD	0	
DISC-1895		Mr. Black Black Ltd. Classic 88	0	
DISC-1896		Mr. Black Black Ltd. Darling Fuzz	0	
DISC-1897		Mr. Black Black Ltd. Digi-Delay	0	
DISC-1898		Mr. Black Black Ltd. Distortion	0	
DISC-1899		Mr. Black Black Ltd. Double Tracker	0	
DISC-1900		Mr. Black Black Ltd. DoubleTracker Stereo	0	
DISC-1901		Mr. Black Black Ltd. Echo Repeater	0	
DISC-1902		Mr. Black Black LTD. Necropolis - Ethereal Reverberator	0	
DISC-1903		Mr. Black Black Ltd. Octave II	0	
DISC-1904		Mr. Black Black Ltd. Overdriver	0	
DISC-1905		Mr. Black Black Ltd. Phaser Vibe	0	
DISC-1906		Mr. Black Black LTD. Plates	0	
DISC-1907		Mr. Black Black Ltd. Power Drive	0	
DISC-1908		Mr. Black Black Ltd. Treble Booster	0	
DISC-1909		Mr. Black Black Ltd. Vintage Chorus	0	
DISC-1910		Mr. Black Black Ltd. Voltage Comp.	0	
DISC-1911		Mr. Black BloodMoon	0	
DISC-1912		Mr. Black BloodMoon Blood & Chrome	0	
DISC-1913		Mr. Black Boost Drive One-Hundred	0	
DISC-1914		Mr. Black Boost Tiger	0	
DISC-1915		Mr. Black Dark Echo	0	
DISC-1916		Mr. Black Dark Echo Special	0	
DISC-1917		Mr. Black Deluxe DeluxePlus	0	
DISC-1918		Mr. Black DeluxePlus	0	
DISC-1919		Mr. Black DeluxePlus Plus	0	
DISC-1920		Mr. Black Deuce Coupe	0	
DISC-1921		Mr. Black Doomstick Fuzz	0	
DISC-1922		Mr. Black Doomstick II Fuzz	0	
DISC-1923		Mr. Black Double Chorus	0	
DISC-1924		Mr. Black DoubleTracker Stereo	0	
DISC-1925		Mr. Black Downward Spiral - Modulated Delay with Pitch Shift Down	0	
DISC-1926		Mr. Black DR-54 Custom	0	
DISC-1927		Mr. Black Drunken Monkey - Envelope Vibrato	0	
DISC-1928		Mr. Black Electronic Instrument Pre-Amp	0	
DISC-1929		Mr. Black Eterna	0	
DISC-1930		Mr. Black FwonkBeta - Purple Funk Generator	0	
DISC-1931		Mr. Black GilaMondo - 8-Stage Phase Shift	0	
DISC-1932		Mr. Black Gold Drive "One Hundred"	0	
DISC-1933		Mr. Black Goodfella	0	
DISC-1934		Mr. Black Heaven's Gate	0	
DISC-1935		Mr. Black High-Five - Instant Power Chord Generator	0	
DISC-1936		Mr. Black Jalapeño - Overdrive	0	
DISC-1937		Mr. Black JD-255x	0	
DISC-1938		Mr. Black JD-800 Lead	0	
DISC-1939		Mr. Black JDD-3000 Digital Delay	0	
DISC-1940		Mr. Black JDD-3000+ - Digital Delay+	0	
DISC-1941		Mr. Black JDS-50 Overdrive	0	
DISC-1942		Mr. Black Mini Echo-Delay	0	
DISC-1943		Mr. Black Mini Flanger	0	
DISC-1944		Mr. Black Mini Octaves	0	
DISC-1945		Mr. Black Mini Phaser	0	
DISC-1946		Mr. Black Mini Reverb	0	
DISC-1947		Mr. Black Mini Tremolo	0	
DISC-1948		Mr. Black Mini Vintage Chorus	0	
DISC-1949		Mr. Black Mod.One	0	
DISC-1950		Mr. Black Nacho Cheese - Compressor	0	
DISC-1951		Mr. Black OD-503 Mini Amplifier Overdrive	0	
DISC-1952		Mr. Black Orro - Overdrive	0	
DISC-1953		Mr. Black Pana-Trem - True-Stereo Harmonic Tremolo & Panner	0	
DISC-1954		Mr. Black Phase 10	0	
DISC-1955		Mr. Black Salt & Vinegar - Spring Reverb & Tremolo	0	
DISC-1956		Mr. Black Shepard's End - Infinite Flanger	0	
DISC-1957		Mr. Black SludgeMaster	0	
DISC-1958		Mr. Black Snake Drive	0	
DISC-1959		Mr. Black Sour Cream & Onion - Overdrive	0	
DISC-1960		Mr. Black SS-850 Solid State Echo Chamber	0	
DISC-1961		Mr. Black Stereo Vintage Ensemble	0	
DISC-1962		Mr. Black Super Swell - Classic Spring Reverb	0	
DISC-1963		Mr. Black Super-Extra Five Thousand - Clean Boost & Amplifier Overdrive	0	
DISC-1964		Mr. Black SuperMoon - Modulated Reverberator	0	
DISC-1965		Mr. Black SuperMoon Eclipse - Stereo Reverberator	0	
DISC-1966		Mr. Black SuperMoon Mini - Mini Modulated Reverberator	0	
DISC-1967		Mr. Black Tapex 2 - Stereophonic Tape Echo	0	
DISC-1968		Mr. Black Thunderclaw	0	
DISC-1969		Mr. Black TrancePortal - Shimmer Echo	0	
DISC-1970		Mr. Black TunnelWorm TZF	0	
DISC-1971		Mr. Black Twin Lazers - Dual Phase Modulator	0	
DISC-1972		Mr. Black Vintage Ensemble	0	
DISC-1973		Mr. Black Vintage Overdrive	0	
DISC-1974		Mr. Black White Widow - Distortion	0	
DISC-1975		Albuquerque	0	
DISC-1976		Ambassador	0	
DISC-1977		AP-WA Andy Powell (Wishbone Ash) Treble Booster	0	
DISC-1978		BM-Q Special Treble-Booster	0	
DISC-1979		BM-Q Treble-Booster	0	
DISC-1980		CM 71/73	0	
DISC-1981		DM-T Treble-Booster	0	
DISC-1982		Fireball Treble-Booster	0	
DISC-1983		HS Hornby-Skewes Treble Booster	0	
DISC-1984		HS-C Custom Hornby-Skewes Treble Booster	0	
DISC-1985		HS-S Silicon Hornby-Skewes Treble Booster	0	
DISC-1986		Mk2 Treble-Booster	0	
DISC-1987		OR Treble-Booster	0	
DISC-1988		RB Special Looper	0	
DISC-1989		RG Rory Gallagher Treble Booster	0	
DISC-1990		RM Early Days	0	
DISC-1991		RM Majestic	0	
DISC-1992		RM Treble-Booster	0	
DISC-1993		RM Velvet	0	
DISC-1994		RM-M Metal Treble-Booster	0	
DISC-1995		RMG	0	
DISC-1996		RPA California	0	
DISC-1997		RPA Major Ritchie Blackmore Pre Amp	0	
DISC-1998		RPA Ritchie Blackmore Pre Amp	0	
DISC-1999		RW-F Ron Wood Faces	0	
DISC-2000		VX-C Classic Treble & Bass Booster	0	
DISC-2001		VX-T Treble-Booster	0	
DISC-2002		Spectrum Fuzz Booster	0	
DISC-2003		Galaxy 1011	0	
DISC-2004		Powderfinger	0	
DISC-2005		FassBender Fuzz Machine	0	
DISC-2006		FuzzBender Fuzz Machine	0	
DISC-2007		J-Fuzz	0	
DISC-2008		Overdrive Supreme	0	
DISC-2009		Studio '75	0	
DISC-2010		5:00 Fuzz	0	
DISC-2011		Cocktail Fuzz	0	
DISC-2012		Fuzz Duo	0	
DISC-2013		Killer Rabbit - Dynamic Fuzz/Distortion/Overdrive	0	
DISC-2014		Killer Rabbit Stereo - Stereo Fuzz/Dist/OD	0	
DISC-2015		Triumvirate	0	
DISC-2016		Vomit Hound	0	
DISC-2017		Alpha Dog	0	
DISC-2018		Blues King	0	
DISC-2019		Dragon - Dynamic Overdrive	0	
DISC-2020		El Raton	0	
DISC-2021		Enterprise	0	
DISC-2022		Fiery Red Horse	0	
DISC-2023		Ice Scream - Mid-boosting OD	0	
DISC-2024		Old School	0	
DISC-2025		Pale Horse	0	
DISC-2026		Proto OD II	0	
DISC-2027		Proto OD III	0	
DISC-2028		The Scream	0	
DISC-2029		White Horse	0	
DISC-2030		Yellow Submarine	0	
DISC-2031		Distortion²	0	
DISC-2032		Distortion³	0	
DISC-2033		Red Wolf - Vintage Distortion	0	
DISC-2034		Focus - Mid Boost	0	
DISC-2035		Standout - Mid Booster	0	
DISC-2036		Choral Reef	0	
DISC-2037		Mobius Strip	0	
DISC-2038		Tremulator	0	
DISC-2039		Woodchipper	0	
DISC-2040		Echo Ohce	0	
DISC-2041		Klein Bottle - Filter / Mixer / Looper	0	
DISC-2042		Klein Bottle Stereo	0	
DISC-2043		RUP - Rainbows, Unicorns, Puppies (Radical Ultrasonic Processor)	0	
DISC-2044		Blueprint	0	
DISC-2045		Mini Mu	0	
DISC-2046		Pinball - Tilt Equalizer	0	
DISC-2047		Rocket EQ	0	
DISC-2048		Leader of the Pack	0	
DISC-2049		The Triplet	0	
DISC-2050		A Seriously Special Twosome Dual Fuzz	0	
DISC-2051		A Very Special Twosome Dual Fuzz	0	
DISC-2052		Blunderbuss - Hybrid Fuzz	0	
DISC-2053		Fix'D Fuzz	0	
DISC-2054		Fix'D Fuzz Deluxe	0	
DISC-2055		FUBÄR	0	
DISC-2056		Fuzz Bear	0	
DISC-2057		Musket Fuzz	0	
DISC-2058		Special Twosome Deluxe	0	
DISC-2059		Twosome Dual Fuzz	0	
DISC-2060		Dual Gain Mantra - Overdrive	0	
DISC-2061		Mantra - Overdrive	0	
DISC-2062		Gravity Boost	0	
DISC-2063		Cadavernous - Pandimensional Reverberator	0	
DISC-2064		Sibling - Analog OTA Phaser	0	
DISC-2065		Whetstone - Analog Phaser	0	
DISC-2066		Crystal Dagger	0	
DISC-2067		Demon Fuzz	0	
DISC-2068		Dresden - Synth Fuzz	0	
DISC-2069		Foxrite	0	
DISC-2070		Green Russian Big Muff	0	
DISC-2071		Grumbly Wolf	6	Wikimedia Commons
DISC-2072		Harmonic Percolator	3	Wikimedia Commons
DISC-2073		Husk(er)y Wolf	0	
DISC-2074		Mutant Fuzz - Os Mutantes (Regulus VIII) Fuzz	0	
DISC-2075		Standard Fuzz Machine	0	
DISC-2076		Super Unpleasant Companion	0	
DISC-2077		Unpleasant Companion	0	
DISC-2078		Utility Perkolator	0	
DISC-2079		Verzerrer	0	
DISC-2080		Accomplished Badger	0	
DISC-2081		Blue Monarch	0	
DISC-2082		Golden Eagle	0	
DISC-2083		Zombie Klon	0	
DISC-2084		Atomic Clock	0	
DISC-2085		BugCrusher - Analogue Sample Rate Reducer	0	
DISC-2086		Do The Weasel Stomp!	0	
DISC-2087		Scrambled Brainz	0	
DISC-2088		Telstar Ring Modulator	0	
DISC-2089		West-Germany Vintage Tremolo	0	
DISC-2090		I Got Me A Pocket Weasel	0	
DISC-2091		Liquid Fox	0	
DISC-2092		Alter-Destiny - Hybrid Muff	0	
DISC-2093		Bye-Bias Fuzz	0	
DISC-2094		Electric Mud	0	
DISC-2095		Foxey Lady	0	
DISC-2096		Foxey Lady MkI	0	
DISC-2097		Futureman	0	
DISC-2098		Fuzz Mutant	0	
DISC-2099		Fuzzmondo	0	
DISC-2100		Fuzzstainer	0	
DISC-2101		Gnarly Fuzz	0	
DISC-2102		Lucky Number	0	
DISC-2103		Marq Won	0	
DISC-2104		Messenger Fuzz	0	
DISC-2105		Pale Rider	0	
DISC-2106		Peak Freq.	0	
DISC-2107		Pep Fuzz	0	
DISC-2108		Scarab	0	
DISC-2109		Scarab Deluxe	0	
DISC-2110		Solar Myth	0	
DISC-2111		Spooky Tooth	0	
DISC-2112		SquareWave+	0	
DISC-2113		Tri/Ram Muff	0	
DISC-2114		Warp	0	
DISC-2115		Wildcat	0	
DISC-2116		Zippy Fuzz	0	
DISC-2117		Zonk (Si)	0	
DISC-2118		Throbby - Tremolo	0	
DISC-2131		Electro-Harmonix 16 Second Digital Delay	0	
DISC-2132		Electro-Harmonix 2880 Super Multi-Track Looper	0	
DISC-2133		Electro-Harmonix 45000 - Multi-Track Looping Recorder	0	
DISC-2134		Electro-Harmonix 45000 Foot Controller	0	
DISC-2135		Electro-Harmonix 5x Junction Mixer	0	
DISC-2136		Electro-Harmonix 64 Second Digital Looping Recorder	0	
DISC-2137		Electro-Harmonix 95000 Performance Loop Laboratory	0	
DISC-2138		Electro-Harmonix Ambitron - Mono to Stereo Exciter	0	
DISC-2139		Electro-Harmonix Attack Decay - Tape Reverse Simulator	0	
DISC-2140		Electro-Harmonix Attack Equalizer	0	
DISC-2141		Electro-Harmonix Axis	0	
